[1:21:34 AM] New client: ::ffff:165.245.248.86
[2:14:12 PM] GET /api/trace/children/b74f8023-b501-426a-af6f-86d0d9f378f8?mode=trace - ::ffff:80.241.193.98
[2:14:12 PM] GET /api/trace/children/60cc5603-7fac-4021-abcf-af1684d5fd84?mode=trace - ::ffff:80.241.193.98
[2:14:12 PM] GET /api/trace/children/bc67d092-5d3c-4a42-a784-8fca8a88765c?mode=scenario - ::ffff:80.241.193.98
[2:14:12 PM] GET /api/ior/ior:instance:bc67d092-5d3c-4a42-a784-8fca8a88765c - ::ffff:80.241.193.98
[2:14:12 PM] GET /api/ior/ior:instance:2173e549-ca99-43e5-aea8-946b02141c13 - ::ffff:80.241.193.98
[2:14:12 PM] GET /api/trace/children/bc67d092-5d3c-4a42-a784-8fca8a88765c?mode=trace - ::ffff:80.241.193.98
[2:14:12 PM] GET /api/ior/ior:instance:bc67d092-5d3c-4a42-a784-8fca8a88765c - ::ffff:80.241.193.98
[2:14:13 PM] GET /api/trace/children/522473f3-f7b8-4444-91ec-101fd2bfee77?mode=trace - ::ffff:80.241.193.98
[2:14:13 PM] GET /api/trace/children/28cc1759-30b9-42e3-97e6-6b967b02f517?mode=trace - ::ffff:80.241.193.98
[2:14:13 PM] GET /api/trace/children/6f954137-200e-4ef0-9ece-85a991f23232?mode=trace - ::ffff:80.241.193.98
[2:14:13 PM] GET /api/trace/children/d7dc0059-b300-4469-9518-1cfaf07599f6?mode=trace - ::ffff:80.241.193.98
[2:14:13 PM] GET /api/trace/children/462c8bf4-ae51-4d97-8c92-3fcf6d3eb986?mode=trace - ::ffff:80.241.193.98
[2:14:17 PM] GET /sw.js - ::ffff:80.241.193.98
[2:14:20 PM] GET /sw.js - ::ffff:80.241.193.98
[2:14:20 PM] GET /sw.js - ::ffff:80.241.193.98
[2:14:20 PM] GET /sw.js - ::ffff:80.241.193.98
[2:14:22 PM] GET /api/trace/children/6a6a56d3-3e06-44e9-9ca2-b7c11d574bff?mode=scenario - ::ffff:80.241.193.98
[2:14:22 PM] GET /api/ior/ior:instance:6a6a56d3-3e06-44e9-9ca2-b7c11d574bff - ::ffff:80.241.193.98
[2:14:22 PM] GET /api/ior/ior:instance:2173e549-ca99-43e5-aea8-946b02141c13 - ::ffff:80.241.193.98
[2:14:22 PM] GET /api/trace/children/6a6a56d3-3e06-44e9-9ca2-b7c11d574bff?mode=trace - ::ffff:80.241.193.98
[2:14:22 PM] GET /api/ior/ior:instance:6a6a56d3-3e06-44e9-9ca2-b7c11d574bff - ::ffff:80.241.193.98
[2:14:22 PM] GET /api/trace/children/829f010e-e811-4a64-89a3-f324fc48995d?mode=trace - ::ffff:80.241.193.98
[2:14:22 PM] GET /api/trace/children/829f010e-e811-4a64-89a3-f324fc48995d?mode=trace - ::ffff:80.241.193.98
[2:14:22 PM] GET /api/trace/children/18165081-16d4-4b3b-9e9f-047f304d5886?mode=trace - ::ffff:80.241.193.98
[2:14:23 PM] GET /api/trace/children/63413d35-1282-4b24-9bc6-32483efddf1d?mode=trace - ::ffff:80.241.193.98
[2:14:23 PM] GET /api/trace/children/0d6f18cd-1496-4672-8fee-5a38eeb728dc?mode=trace - ::ffff:80.241.193.98
[2:14:23 PM] GET /api/trace/children/ef6708f6-735c-4a59-a2cd-350aa0ec795d?mode=trace - ::ffff:80.241.193.98
[2:14:23 PM] GET /api/trace/children/2599c7a9-6747-43c6-b6a3-f406c48f620b?mode=trace - ::ffff:80.241.193.98
[2:14:23 PM] GET /api/trace/children/829f010e-e811-4a64-89a3-f324fc48995d?mode=scenario - ::ffff:80.241.193.98
[2:14:23 PM] GET /api/ior/ior:instance:829f010e-e811-4a64-89a3-f324fc48995d - ::ffff:80.241.193.98
[2:14:23 PM] GET /api/trace/children/829f010e-e811-4a64-89a3-f324fc48995d?mode=trace - ::ffff:80.241.193.98
[2:14:23 PM] GET /api/trace/children/18165081-16d4-4b3b-9e9f-047f304d5886?mode=trace - ::ffff:80.241.193.98
[2:14:23 PM] GET /api/trace/children/63413d35-1282-4b24-9bc6-32483efddf1d?mode=trace - ::ffff:80.241.193.98
[2:14:23 PM] GET /api/trace/children/ef6708f6-735c-4a59-a2cd-350aa0ec795d?mode=trace - ::ffff:80.241.193.98
[2:14:23 PM] GET /api/trace/children/2599c7a9-6747-43c6-b6a3-f406c48f620b?mode=trace - ::ffff:80.241.193.98
[2:14:24 PM] GET /api/trace/children/0d6f18cd-1496-4672-8fee-5a38eeb728dc?mode=scenario - ::ffff:80.241.193.98
[2:14:24 PM] GET /api/trace/children/0d6f18cd-1496-4672-8fee-5a38eeb728dc?mode=trace - ::ffff:80.241.193.98
[2:14:24 PM] GET /api/ior/ior:instance:0d6f18cd-1496-4672-8fee-5a38eeb728dc - ::ffff:80.241.193.98
[2:14:24 PM] GET /api/trace/children/829f010e-e811-4a64-89a3-f324fc48995d?mode=trace - ::ffff:80.241.193.98
[2:14:24 PM] GET /api/trace/children/18165081-16d4-4b3b-9e9f-047f304d5886?mode=trace - ::ffff:80.241.193.98
[2:14:24 PM] GET /api/trace/children/63413d35-1282-4b24-9bc6-32483efddf1d?mode=trace - ::ffff:80.241.193.98
[2:14:24 PM] GET /api/trace/children/ef6708f6-735c-4a59-a2cd-350aa0ec795d?mode=trace - ::ffff:80.241.193.98
[2:14:24 PM] GET /api/trace/children/2599c7a9-6747-43c6-b6a3-f406c48f620b?mode=trace - ::ffff:80.241.193.98
[2:14:29 PM] GET /app - ::ffff:195.90.209.56
[2:15:00 PM] GET /sw.js - ::ffff:80.241.193.98
[2:15:17 PM] GET /sw.js - ::ffff:80.241.193.98
[2:16:00 PM] GET /sw.js - ::ffff:80.241.193.98
[2:16:17 PM] GET /sw.js - ::ffff:80.241.193.98
[2:17:00 PM] GET /sw.js - ::ffff:80.241.193.98
[2:17:17 PM] GET /sw.js - ::ffff:80.241.193.98
[2:18:00 PM] GET /sw.js - ::ffff:80.241.193.98
[2:18:17 PM] GET /sw.js - ::ffff:80.241.193.98
[2:18:38 PM] GET /app - ::ffff:195.90.209.56
[2:18:38 PM] GET /app.css - ::ffff:195.90.209.56
[2:18:38 PM] GET /dist/app-XL7BPWFG.js - ::ffff:195.90.209.56
[2:18:38 PM] GET /api/config - ::ffff:195.90.209.56
[2:18:38 PM] GET /api/config - ::ffff:195.90.209.56
[2:18:38 PM] WS connected: ::ffff:195.90.209.56 (2 online)
[2:18:38 PM] Owner ce981242 connected — 0 room(s) (0 newly registered)
[2:18:38 PM] GET /api/avatar/ce981242-74fe-4d44-b5b6-43c641e224df - ::ffff:195.90.209.56
[2:18:38 PM] Avatar GET: token=ce981242 mime=image/jpeg size=4527
[2:18:41 PM] WS disconnected: ::ffff:195.90.209.56 (1 online)
[2:18:41 PM] GET /app - ::ffff:195.90.209.56
[2:18:41 PM] GET /app.css - ::ffff:195.90.209.56
[2:18:41 PM] GET /dist/app-XL7BPWFG.js - ::ffff:195.90.209.56
[2:18:41 PM] GET /api/config - ::ffff:195.90.209.56
[2:18:41 PM] GET /api/config - ::ffff:195.90.209.56
[2:18:41 PM] WS connected: ::ffff:195.90.209.56 (2 online)
[2:18:41 PM] Owner ce981242 connected — 0 room(s) (0 newly registered)
[2:18:41 PM] GET /api/avatar/ce981242-74fe-4d44-b5b6-43c641e224df - ::ffff:195.90.209.56
[2:18:41 PM] Avatar GET: token=ce981242 mime=image/jpeg size=4527
[2:18:44 PM] WS disconnected: ::ffff:195.90.209.56 (1 online)
[2:18:44 PM] GET /app - ::ffff:195.90.209.56
[2:18:44 PM] GET /app.css - ::ffff:195.90.209.56
[2:18:44 PM] GET /dist/app-XL7BPWFG.js - ::ffff:195.90.209.56
[2:18:44 PM] GET /api/config - ::ffff:195.90.209.56
[2:18:44 PM] GET /api/config - ::ffff:195.90.209.56
[2:18:44 PM] WS connected: ::ffff:195.90.209.56 (2 online)
[2:18:44 PM] Owner ce981242 connected — 0 room(s) (0 newly registered)
[2:18:44 PM] GET /api/avatar/ce981242-74fe-4d44-b5b6-43c641e224df - ::ffff:195.90.209.56
[2:18:44 PM] Avatar GET: token=ce981242 mime=image/jpeg size=4527
[2:18:47 PM] WS disconnected: ::ffff:195.90.209.56 (1 online)
[2:19:00 PM] GET /sw.js - ::ffff:80.241.193.98
[2:19:17 PM] GET /sw.js - ::ffff:80.241.193.98
[2:20:01 PM] GET /trace - ::ffff:195.90.209.56
[2:20:01 PM] GET /dist/trace-page-DKX2OHQP.js - ::ffff:195.90.209.56
[2:20:01 PM] GET /dist/scenario-view-MV2ANHJA.js - ::ffff:195.90.209.56
[2:20:17 PM] GET /sw.js - ::ffff:80.241.193.98
[2:20:27 PM] GET /app - ::ffff:195.90.209.56
[2:20:27 PM] GET /app.css - ::ffff:195.90.209.56
[2:20:27 PM] GET /dist/app-XL7BPWFG.js - ::ffff:195.90.209.56
[2:20:27 PM] GET /api/config - ::ffff:195.90.209.56
[2:20:27 PM] GET /api/config - ::ffff:195.90.209.56
[2:20:27 PM] WS connected: ::ffff:195.90.209.56 (2 online)
[2:20:27 PM] Owner ce981242 connected — 0 room(s) (0 newly registered)
[2:20:27 PM] GET /api/avatar/ce981242-74fe-4d44-b5b6-43c641e224df - ::ffff:195.90.209.56
[2:20:27 PM] Avatar GET: token=ce981242 mime=image/jpeg size=4527
[2:20:29 PM] GET /api/ior/ior:instance:2173e549-ca99-43e5-aea8-946b02141c13 - ::ffff:195.90.209.56
[2:20:29 PM] GET /api/trace/children/2173e549-ca99-43e5-aea8-946b02141c13 - ::ffff:195.90.209.56
[2:20:30 PM] WS disconnected: ::ffff:195.90.209.56 (1 online)
[2:21:17 PM] GET /sw.js - ::ffff:80.241.193.98
[2:21:21 PM] GET /app - ::ffff:195.90.209.56
[2:21:21 PM] GET /app.css - ::ffff:195.90.209.56
[2:21:21 PM] GET /dist/app-XL7BPWFG.js - ::ffff:195.90.209.56
[2:21:21 PM] GET /api/config - ::ffff:195.90.209.56
[2:21:21 PM] GET /api/config - ::ffff:195.90.209.56
[2:21:21 PM] WS connected: ::ffff:195.90.209.56 (2 online)
[2:21:21 PM] Owner ce981242 connected — 0 room(s) (0 newly registered)
[2:21:21 PM] GET /api/avatar/ce981242-74fe-4d44-b5b6-43c641e224df - ::ffff:195.90.209.56
[2:21:21 PM] Avatar GET: token=ce981242 mime=image/jpeg size=4527
[2:21:23 PM] WS disconnected: ::ffff:195.90.209.56 (1 online)
[2:22:17 PM] GET /sw.js - ::ffff:80.241.193.98
[2:22:31 PM] GET /trace - ::ffff:195.90.209.56
[2:22:31 PM] GET /app.css - ::ffff:195.90.209.56
[2:22:31 PM] GET /dist/rb-update-banner-YKJNS5VM.js - ::ffff:195.90.209.56
[2:22:31 PM] GET /dist/trace-page-DKX2OHQP.js - ::ffff:195.90.209.56
[2:22:31 PM] GET /api/config - ::ffff:195.90.209.56
[2:22:31 PM] GET /api/trace - ::ffff:195.90.209.56
[2:22:31 PM] GET /api/trace/sprints - ::ffff:195.90.209.56
[2:22:32 PM] GET /api/trace/children/current-sprint-singleton-0000-000000000001?mode=trace - ::ffff:195.90.209.56
[2:22:32 PM] GET /api/ior/ior:instance:current-sprint-singleton-0000-000000000001 - ::ffff:195.90.209.56
[2:23:17 PM] GET /sw.js - ::ffff:80.241.193.98
[2:23:57 PM] GET /trace - ::ffff:195.90.209.56
[2:23:57 PM] GET /app.css - ::ffff:195.90.209.56
[2:23:57 PM] GET /dist/rb-update-banner-YKJNS5VM.js - ::ffff:195.90.209.56
[2:23:57 PM] GET /dist/trace-page-DKX2OHQP.js - ::ffff:195.90.209.56
[2:23:57 PM] GET /api/config - ::ffff:195.90.209.56
[2:23:57 PM] GET /api/trace - ::ffff:195.90.209.56
[2:23:57 PM] GET /api/trace/sprints - ::ffff:195.90.209.56
[2:23:58 PM] GET /api/trace/children/current-sprint-singleton-0000-000000000001?mode=trace - ::ffff:195.90.209.56
[2:23:58 PM] GET /api/ior/ior:instance:current-sprint-singleton-0000-000000000001 - ::ffff:195.90.209.56
[2:24:00 PM] GET /api/ior/ior:instance:current-sprint-singleton-0000-000000000001 - ::ffff:195.90.209.56
[2:24:00 PM] GET /api/trace/children/current-sprint-singleton-0000-000000000001 - ::ffff:195.90.209.56
[2:24:17 PM] GET /sw.js - ::ffff:80.241.193.98
[2:24:59 PM] GET /app - ::ffff:195.90.209.56
[2:24:59 PM] GET /app.css - ::ffff:195.90.209.56
[2:24:59 PM] GET /dist/app-XL7BPWFG.js - ::ffff:195.90.209.56
[2:24:59 PM] GET /api/config - ::ffff:195.90.209.56
[2:24:59 PM] GET /api/config - ::ffff:195.90.209.56
[2:24:59 PM] WS connected: ::ffff:195.90.209.56 (2 online)
[2:24:59 PM] Owner ce981242 connected — 0 room(s) (0 newly registered)
[2:24:59 PM] GET /api/avatar/ce981242-74fe-4d44-b5b6-43c641e224df - ::ffff:195.90.209.56
[2:24:59 PM] Avatar GET: token=ce981242 mime=image/jpeg size=4527
[2:25:01 PM] GET /api/ior/ior:instance:2173e549-ca99-43e5-aea8-946b02141c13 - ::ffff:195.90.209.56
[2:25:01 PM] GET /api/trace/children/2173e549-ca99-43e5-aea8-946b02141c13 - ::ffff:195.90.209.56
[2:25:08 PM] WS disconnected: ::ffff:195.90.209.56 (1 online)
[2:25:17 PM] GET /sw.js - ::ffff:80.241.193.98
[2:26:17 PM] GET /sw.js - ::ffff:80.241.193.98
[2:27:05 PM] GET /app - ::ffff:195.90.209.56
[2:27:05 PM] GET /app.css - ::ffff:195.90.209.56
[2:27:05 PM] GET /dist/app-XL7BPWFG.js - ::ffff:195.90.209.56
[2:27:05 PM] GET /api/config - ::ffff:195.90.209.56
[2:27:05 PM] GET /api/config - ::ffff:195.90.209.56
[2:27:05 PM] WS connected: ::ffff:195.90.209.56 (2 online)
[2:27:05 PM] Owner ce981242 connected — 0 room(s) (0 newly registered)
[2:27:05 PM] GET /api/avatar/ce981242-74fe-4d44-b5b6-43c641e224df - ::ffff:195.90.209.56
[2:27:05 PM] Avatar GET: token=ce981242 mime=image/jpeg size=4527
[2:27:08 PM] GET /api/ior/ior:instance:2173e549-ca99-43e5-aea8-946b02141c13 - ::ffff:195.90.209.56
[2:27:08 PM] GET /api/trace/children/2173e549-ca99-43e5-aea8-946b02141c13 - ::ffff:195.90.209.56
[2:27:11 PM] WS disconnected: ::ffff:195.90.209.56 (1 online)
[2:27:11 PM] GET /app - ::ffff:195.90.209.56
[2:27:11 PM] GET /app.css - ::ffff:195.90.209.56
[2:27:11 PM] GET /dist/app-XL7BPWFG.js - ::ffff:195.90.209.56
[2:27:11 PM] GET /api/config - ::ffff:195.90.209.56
[2:27:11 PM] GET /api/config - ::ffff:195.90.209.56
[2:27:11 PM] WS connected: ::ffff:195.90.209.56 (2 online)
[2:27:11 PM] Owner ce981242 connected — 0 room(s) (0 newly registered)
[2:27:11 PM] GET /api/avatar/ce981242-74fe-4d44-b5b6-43c641e224df - ::ffff:195.90.209.56
[2:27:11 PM] Avatar GET: token=ce981242 mime=image/jpeg size=4527
[2:27:14 PM] GET /api/ior/ior:instance:2173e549-ca99-43e5-aea8-946b02141c13 - ::ffff:195.90.209.56
[2:27:14 PM] GET /api/trace/children/2173e549-ca99-43e5-aea8-946b02141c13 - ::ffff:195.90.209.56
[2:27:17 PM] GET /sw.js - ::ffff:80.241.193.98
[2:27:17 PM] WS disconnected: ::ffff:195.90.209.56 (1 online)
[2:27:17 PM] GET /app - ::ffff:195.90.209.56
[2:27:17 PM] GET /app.css - ::ffff:195.90.209.56
[2:27:17 PM] GET /dist/app-XL7BPWFG.js - ::ffff:195.90.209.56
[2:27:17 PM] GET /api/config - ::ffff:195.90.209.56
[2:27:17 PM] GET /api/config - ::ffff:195.90.209.56
[2:27:17 PM] WS connected: ::ffff:195.90.209.56 (2 online)
[2:27:17 PM] Owner ce981242 connected — 0 room(s) (0 newly registered)
[2:27:17 PM] GET /api/avatar/ce981242-74fe-4d44-b5b6-43c641e224df - ::ffff:195.90.209.56
[2:27:17 PM] Avatar GET: token=ce981242 mime=image/jpeg size=4527
[2:27:20 PM] GET /api/ior/ior:instance:2173e549-ca99-43e5-aea8-946b02141c13 - ::ffff:195.90.209.56
[2:27:20 PM] GET /api/trace/children/2173e549-ca99-43e5-aea8-946b02141c13 - ::ffff:195.90.209.56
[2:27:23 PM] WS disconnected: ::ffff:195.90.209.56 (1 online)
[2:28:17 PM] GET /sw.js - ::ffff:80.241.193.98
[2:29:17 PM] GET /sw.js - ::ffff:80.241.193.98
[2:30:17 PM] GET /sw.js - ::ffff:80.241.193.98
[2:31:01 PM] GET /app - ::ffff:195.90.209.56
[2:31:01 PM] GET /app.css - ::ffff:195.90.209.56
[2:31:01 PM] GET /dist/app-XL7BPWFG.js - ::ffff:195.90.209.56
[2:31:01 PM] GET /api/config - ::ffff:195.90.209.56
[2:31:01 PM] GET /api/config - ::ffff:195.90.209.56
[2:31:01 PM] WS connected: ::ffff:195.90.209.56 (2 online)
[2:31:01 PM] Owner ce981242 connected — 0 room(s) (0 newly registered)
[2:31:01 PM] GET /api/avatar/ce981242-74fe-4d44-b5b6-43c641e224df - ::ffff:195.90.209.56
[2:31:01 PM] Avatar GET: token=ce981242 mime=image/jpeg size=4527
[2:31:04 PM] WS disconnected: ::ffff:195.90.209.56 (1 online)
[2:31:04 PM] GET /app - ::ffff:195.90.209.56
[2:31:04 PM] GET /app.css - ::ffff:195.90.209.56
[2:31:04 PM] GET /dist/app-XL7BPWFG.js - ::ffff:195.90.209.56
[2:31:04 PM] GET /api/config - ::ffff:195.90.209.56
[2:31:04 PM] GET /api/config - ::ffff:195.90.209.56
[2:31:04 PM] WS connected: ::ffff:195.90.209.56 (2 online)
[2:31:04 PM] Owner ce981242 connected — 0 room(s) (0 newly registered)
[2:31:04 PM] GET /api/avatar/ce981242-74fe-4d44-b5b6-43c641e224df - ::ffff:195.90.209.56
[2:31:04 PM] Avatar GET: token=ce981242 mime=image/jpeg size=4527
[2:31:07 PM] WS disconnected: ::ffff:195.90.209.56 (1 online)
[2:31:07 PM] GET /app - ::ffff:195.90.209.56
[2:31:07 PM] GET /app.css - ::ffff:195.90.209.56
[2:31:07 PM] GET /dist/app-XL7BPWFG.js - ::ffff:195.90.209.56
[2:31:08 PM] GET /api/config - ::ffff:195.90.209.56
[2:31:08 PM] GET /api/config - ::ffff:195.90.209.56
[2:31:08 PM] WS connected: ::ffff:195.90.209.56 (2 online)
[2:31:08 PM] Owner ce981242 connected — 0 room(s) (0 newly registered)
[2:31:08 PM] GET /api/avatar/ce981242-74fe-4d44-b5b6-43c641e224df - ::ffff:195.90.209.56
[2:31:08 PM] Avatar GET: token=ce981242 mime=image/jpeg size=4527
[2:31:11 PM] WS disconnected: ::ffff:195.90.209.56 (1 online)
[2:31:11 PM] GET /app - ::ffff:195.90.209.56
[2:31:11 PM] GET /app.css - ::ffff:195.90.209.56
[2:31:11 PM] GET /dist/app-XL7BPWFG.js - ::ffff:195.90.209.56
[2:31:11 PM] GET /api/config - ::ffff:195.90.209.56
[2:31:11 PM] GET /api/config - ::ffff:195.90.209.56
[2:31:11 PM] WS connected: ::ffff:195.90.209.56 (2 online)
[2:31:11 PM] Owner ce981242 connected — 0 room(s) (0 newly registered)
[2:31:11 PM] GET /api/avatar/ce981242-74fe-4d44-b5b6-43c641e224df - ::ffff:195.90.209.56
[2:31:11 PM] Avatar GET: token=ce981242 mime=image/jpeg size=4527
[2:31:13 PM] GET /api/ior/ior:instance:2173e549-ca99-43e5-aea8-946b02141c13 - ::ffff:195.90.209.56
[2:31:13 PM] GET /api/trace/children/2173e549-ca99-43e5-aea8-946b02141c13 - ::ffff:195.90.209.56
[2:31:17 PM] GET /sw.js - ::ffff:80.241.193.98
[2:31:17 PM] WS disconnected: ::ffff:195.90.209.56 (1 online)
[2:31:17 PM] GET /app - ::ffff:195.90.209.56
[2:31:17 PM] GET /app.css - ::ffff:195.90.209.56
[2:31:17 PM] GET /dist/app-XL7BPWFG.js - ::ffff:195.90.209.56
[2:31:17 PM] GET /api/config - ::ffff:195.90.209.56
[2:31:17 PM] GET /api/config - ::ffff:195.90.209.56
[2:31:17 PM] WS connected: ::ffff:195.90.209.56 (2 online)
[2:31:17 PM] Owner ce981242 connected — 0 room(s) (0 newly registered)
[2:31:17 PM] GET /api/avatar/ce981242-74fe-4d44-b5b6-43c641e224df - ::ffff:195.90.209.56
[2:31:17 PM] Avatar GET: token=ce981242 mime=image/jpeg size=4527
[2:31:18 PM] GET /api/ior/ior:instance:2173e549-ca99-43e5-aea8-946b02141c13 - ::ffff:195.90.209.56
[2:31:18 PM] GET /api/trace/children/2173e549-ca99-43e5-aea8-946b02141c13 - ::ffff:195.90.209.56
[2:31:23 PM] WS disconnected: ::ffff:195.90.209.56 (1 online)
[2:31:23 PM] GET /app - ::ffff:195.90.209.56
[2:31:23 PM] GET /app.css - ::ffff:195.90.209.56
[2:31:23 PM] GET /dist/app-XL7BPWFG.js - ::ffff:195.90.209.56
[2:31:23 PM] GET /api/config - ::ffff:195.90.209.56
[2:31:23 PM] GET /api/config - ::ffff:195.90.209.56
[2:31:23 PM] WS connected: ::ffff:195.90.209.56 (2 online)
[2:31:23 PM] Owner ce981242 connected — 0 room(s) (0 newly registered)
[2:31:23 PM] GET /api/avatar/ce981242-74fe-4d44-b5b6-43c641e224df - ::ffff:195.90.209.56
[2:31:23 PM] Avatar GET: token=ce981242 mime=image/jpeg size=4527
[2:31:24 PM] GET /api/ior/ior:instance:2173e549-ca99-43e5-aea8-946b02141c13 - ::ffff:195.90.209.56
[2:31:24 PM] GET /api/trace/children/2173e549-ca99-43e5-aea8-946b02141c13 - ::ffff:195.90.209.56
[2:31:28 PM] WS disconnected: ::ffff:195.90.209.56 (1 online)
[2:32:17 PM] GET /sw.js - ::ffff:80.241.193.98
[2:33:17 PM] GET /sw.js - ::ffff:80.241.193.98
[2:34:17 PM] GET /sw.js - ::ffff:80.241.193.98
[2:35:17 PM] GET /sw.js - ::ffff:80.241.193.98
[2:36:17 PM] GET /sw.js - ::ffff:80.241.193.98
[2:37:17 PM] GET /sw.js - ::ffff:80.241.193.98
[2:38:17 PM] GET /sw.js - ::ffff:80.241.193.98
[2:39:17 PM] GET /sw.js - ::ffff:80.241.193.98
[2:40:17 PM] GET /sw.js - ::ffff:80.241.193.98
[2:40:55 PM] GET /api/health - ::ffff:195.90.209.56
[2:40:55 PM] GET /dist/app-SLURXO6V.js - ::ffff:195.90.209.56
[2:40:55 PM] GET /dist/app-XL7BPWFG.js - ::ffff:195.90.209.56
[2:41:03 PM] GET /sw.js - ::ffff:80.241.193.98
[2:41:04 PM] GET /app - ::ffff:80.241.193.98
[2:41:04 PM] GET /dist/scenario-view-AZGYOLYY.js - ::ffff:80.241.193.98
[2:41:04 PM] GET /manifest.json - ::ffff:80.241.193.98
[2:41:04 PM] GET /trace - ::ffff:80.241.193.98
[2:41:04 PM] GET /app.css - ::ffff:80.241.193.98
[2:41:04 PM] GET /dist/trace-page-4Z6KAXKV.js - ::ffff:80.241.193.98
[2:41:04 PM] GET /scenario - ::ffff:80.241.193.98
[2:41:04 PM] GET /dist/app-SLURXO6V.js - ::ffff:80.241.193.98
[2:41:04 PM] GET /sw.js - ::ffff:80.241.193.98
[2:41:04 PM] GET /sw.js - ::ffff:80.241.193.98
[2:41:06 PM] GET /api/config - ::ffff:80.241.193.98
[2:41:06 PM] GET /api/trace - ::ffff:80.241.193.98
[2:41:07 PM] GET /api/trace/sprints - ::ffff:80.241.193.98
[2:41:07 PM] GET /api/ior/ior:instance:current-sprint-singleton-0000-000000000001 - ::ffff:80.241.193.98
[2:41:07 PM] GET /api/trace/children/current-sprint-singleton-0000-000000000001?mode=trace - ::ffff:80.241.193.98
[2:41:07 PM] GET /sw.js - ::ffff:80.241.193.98
[2:41:07 PM] GET /api/config - ::ffff:80.241.193.98
[2:41:07 PM] GET /api/trace - ::ffff:80.241.193.98
[2:41:07 PM] GET /api/trace/sprints - ::ffff:80.241.193.98
[2:41:08 PM] GET /api/trace/children/current-sprint-singleton-0000-000000000001?mode=trace - ::ffff:80.241.193.98
[2:41:08 PM] GET /api/ior/ior:instance:current-sprint-singleton-0000-000000000001 - ::ffff:80.241.193.98
[2:41:08 PM] GET /sw.js - ::ffff:80.241.193.98
[2:41:12 PM] GET /api/trace/children/collection-30-1 - ::ffff:80.241.193.98
[2:41:13 PM] GET /api/trace/children/collection-30-1 - ::ffff:80.241.193.98
[2:41:17 PM] GET /api/ior/ior:instance:a4b96c49-f670-4645-bee6-573dee20d5c2 - ::ffff:80.241.193.98
[2:41:17 PM] GET /api/trace/children/a4b96c49-f670-4645-bee6-573dee20d5c2 - ::ffff:80.241.193.98
[2:41:17 PM] GET /sw.js - ::ffff:80.241.193.98
[2:41:17 PM] GET /app - ::ffff:80.241.193.98
[2:41:17 PM] GET /app.css - ::ffff:80.241.193.98
[2:41:17 PM] GET /manifest.json - ::ffff:80.241.193.98
[2:41:17 PM] GET /trace - ::ffff:80.241.193.98
[2:41:17 PM] GET /dist/trace-page-4Z6KAXKV.js - ::ffff:80.241.193.98
[2:41:17 PM] GET /scenario - ::ffff:80.241.193.98
[2:41:17 PM] GET /dist/scenario-view-AZGYOLYY.js - ::ffff:80.241.193.98
[2:41:17 PM] GET /dist/app-SLURXO6V.js - ::ffff:80.241.193.98
[2:41:19 PM] GET /api/trace/children/2173e549-ca99-43e5-aea8-946b02141c13?mode=trace - ::ffff:80.241.193.98
[2:41:19 PM] GET /api/trace/children/5665a0dd-750d-486b-964c-1bd221163ae4?mode=trace - ::ffff:80.241.193.98
[2:41:19 PM] GET /api/trace/children/9753220e-f681-44b4-a21e-8c11018ba614?mode=trace - ::ffff:80.241.193.98
[2:41:19 PM] GET /api/trace/children/fc744c38-1c7f-4855-a8fe-b48a5545285f?mode=trace - ::ffff:80.241.193.98
[2:41:20 PM] GET /api/trace/children/db8c2753-37c7-4dbf-94b3-6263da8310b9?mode=trace - ::ffff:80.241.193.98
[2:41:20 PM] GET /api/trace/children/b4bc80c7-f48b-46d7-9b47-21f0289f3f63?mode=trace - ::ffff:80.241.193.98
[2:41:20 PM] GET /api/trace/children/c80ae70e-9542-4c44-a199-adb6ad51ea17?mode=trace - ::ffff:80.241.193.98
[2:41:20 PM] GET /api/trace/children/5fd13f50-e07b-4cdc-ae26-46c15cc98218?mode=trace - ::ffff:80.241.193.98
[2:41:20 PM] GET /api/trace/children/c7b46b72-b0a2-4556-b03d-2f298a738c47?mode=trace - ::ffff:80.241.193.98
[2:41:20 PM] GET /api/trace/children/bf6da13d-c9da-4eba-afcd-b5134bbb35bd?mode=trace - ::ffff:80.241.193.98
[2:41:20 PM] GET /api/trace/children/d165fff1-74c8-4d9e-b8d2-1f554924a584?mode=trace - ::ffff:80.241.193.98
[2:41:20 PM] GET /api/trace/children/bc67d092-5d3c-4a42-a784-8fca8a88765c?mode=trace - ::ffff:80.241.193.98
[2:41:20 PM] GET /api/trace/children/ec368634-9acf-4104-bec8-8a46b3c47144?mode=trace - ::ffff:80.241.193.98
[2:41:20 PM] GET /api/trace/children/2a873503-e498-454c-af76-8a737a04fe62?mode=trace - ::ffff:80.241.193.98
[2:41:21 PM] GET /api/trace/children/a2ac4e5c-ad2c-44dd-be13-53aea1997549?mode=trace - ::ffff:80.241.193.98
[2:41:21 PM] GET /api/trace/children/76fa9794-0dcd-41e5-a71f-fbe8ef6b9b32?mode=trace - ::ffff:80.241.193.98
[2:41:21 PM] GET /api/trace/children/f13fc976-7440-4818-90f0-3f201692083e?mode=trace - ::ffff:80.241.193.98
[2:41:21 PM] GET /api/trace/children/6a6a56d3-3e06-44e9-9ca2-b7c11d574bff?mode=trace - ::ffff:80.241.193.98
